"source","ingredientPhrase"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","Juice of 2 medium limes (about 1/3 cup)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/4 - 1/2 tsp tabasco sauce (or to taste)"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/2 tsp sea salt"
"https://natashaskitchen.com/mexican-salad-with-lime-dressing","1/8 tsp black pepper (freshly ground)"
"https://www.homechef.com/meals/korean-pork-tacos","2 Green Onions"
"https://www.homechef.com/meals/korean-pork-tacos","0.84 oz. Mayonnaise"
"https://www.homechef.com/meals/korean-pork-tacos","2 tsp. Sriracha"
"https://www.homechef.com/meals/korean-pork-tacos","4 oz. Slaw Mix"
"https://www.homechef.com/meals/korean-pork-tacos","12 oz. Ground Pork"
"https://www.homechef.com/meals/korean-pork-tacos","1½ Tbsp. Gochujang Red Pepper Paste"
"https://www.homechef.com/meals/korean-pork-tacos","1 Tbsp. Chopped Ginger"
"https://www.homechef.com/meals/korean-pork-tacos","1 fl. oz. Garlic Sesame Sauce"
"https://www.homechef.com/meals/korean-pork-tacos","6 Small Flour Tortillas"
"https://www.homechef.com/meals/korean-pork-tacos","1 Lime"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","1 large onion (, diced)"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","1 can ((10.5 oz) cream of celery soup)"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","1 can ((10.5 oz) cream of chicken soup)"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","1 tablespoon fresh parsley"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","1 teaspoon poultry seasoning"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","black pepper to taste"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","4 skinless boneless chicken breasts"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","2 cups low sodium chicken broth"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","2 cups frozen vegetables or peas and carrots (, defrosted)"
"https://www.spendwithpennies.com/crock-pot-chicken-and-dumplings","1 can ((8 pieces) refrigerated biscuits (Buttermilk, Country or Homestyle))"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1 tbsp olive oil"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1 tbsp butter (unsalted)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1 lb beef sirloin (cut into thin strips)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1/2 tsp salt (or to taste)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1/4 tsp pepper (or to taste)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","8 oz cremini mushrooms (stems trimmed and sliced)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1 large onion (chopped)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","2 cloves garlic (minced)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1 tsp Worcestershire sauce"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1 tsp smoked paprika"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","8 cups beef broth (low sodium)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","4 oz egg noodles (dry)"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1/2 cup sour cream"
"https://www.jocooks.com/recipes/beef-stroganoff-soup","1 tbsp fresh parsley (chopped)"
"https://www.skinnytaste.com/grilled-steak-fajitas","1 1/2 lbs flank steak, trimmed"
"https://www.skinnytaste.com/grilled-steak-fajitas","3 cloves garlic, crushed"
"https://www.skinnytaste.com/grilled-steak-fajitas","1 tbsp cumin, or to taste"
"https://www.skinnytaste.com/grilled-steak-fajitas","2 scallions, sliced (optional)"
"https://www.skinnytaste.com/grilled-steak-fajitas","salt + fresh pepper to taste"
"https://themovementmenu.com/recipes/whole30-greek-salad","3 heirloom tomatoes (diced)"
"https://themovementmenu.com/recipes/whole30-greek-salad","2 Roma tomatoes (diced)"
"https://themovementmenu.com/recipes/whole30-greek-salad","2 green bell peppers (diced)"
"https://themovementmenu.com/recipes/whole30-greek-salad","1 white onion (thinly sliced)"
"https://themovementmenu.com/recipes/whole30-greek-salad","6 persian cucumbers (sliced)"
"https://themovementmenu.com/recipes/whole30-greek-salad","2 tablespoons dried oregano"
"https://themovementmenu.com/recipes/whole30-greek-salad","2 1/2 tablespoons capers"
"https://themovementmenu.com/recipes/whole30-greek-salad","1 cup kalamata olives (pitted)"
"https://themovementmenu.com/recipes/whole30-greek-salad","black pepper (to taste)"
"https://themovementmenu.com/recipes/whole30-greek-salad","1 block sheep's milk feta (optional (omit for Whole30))"
"https://themovementmenu.com/recipes/whole30-greek-salad","1 1/2 cups raw cashews (soaked in boiling water for 2 hours)"
"https://themovementmenu.com/recipes/whole30-greek-salad","1 cup filtered water"
"https://themovementmenu.com/recipes/whole30-greek-salad","2 tablespoons fresh lemon juice"
"https://themovementmenu.com/recipes/whole30-greek-salad","1 1/2 cups cucumber (grated)"
"https://themovementmenu.com/recipes/whole30-greek-salad","3/4 teaspoon sea salt"
"https://themovementmenu.com/recipes/whole30-greek-salad","5 garlic cloves"
"https://themovementmenu.com/recipes/whole30-greek-salad","3 teaspoons white vinegar"
"https://themovementmenu.com/recipes/whole30-greek-salad","2 heaping tablespoons fresh dill (chopped)"
"https://themovementmenu.com/recipes/whole30-greek-salad","sea salt (to taste)"
"https://themovementmenu.com/recipes/whole30-greek-salad","black pepper (to taste)"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","2 1/2 pounds trimmed, boneless pork shoulder blade roast"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","2 teaspoons kosher salt"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","black pepper, to taste"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","6 cloves garlic, cut into sliver"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","1 1/2 teaspoons cumin"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","1/2 teaspoon sazon, homemade or packaged"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","1/4 teaspoon dry oregano"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","3/4 cup reduced sodium chicken broth"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","2-3 chipotle peppers in adobo sauce, to taste"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","2 bay leaves"
"https://www.skinnytaste.com/mexican-slow-cooked-pork-carnitas","1/4 teaspoon dry adobo seasoning, I used Goya"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","2 (8.8-oz.) pkg. precooked jasmine rice"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","3 tablespoons canola oil"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","2 cups fresh pineapple chunks (about 8 oz.)"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","1 large red bell pepper, cut into 1-in. pieces"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","1 1/4 pounds raw large shrimp, peeled and deveined"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","3 tablespoons lower-sodium soy sauce"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","2 tablespoons light brown sugar"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","1 1/2 tablespoons unseasoned rice vinegar"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","1/2 teaspoon black pepper"
"https://www.cookinglight.com/recipes/sheet-pan-hawaiian-shrimp","1/2 cup loosely packed fresh cilantro leaves"
"https://fitfoodiefinds.com/fiesta-tuna-salad","20 oz. white Albacore tuna, canned in water (4 5-oz. cans)"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1 15-oz. can black beans, drained and rinsed"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1 cup sweet corn"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1 cup sliced cherry tomatoes"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1/4 cup minced red onion"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1/4 cup minced cilantro"
"https://fitfoodiefinds.com/fiesta-tuna-salad","2 tablespoons lime juice"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1/8 teaspoon salt"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1/2 tablespoon nonfat plain Greek yogurt"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1/4 cup avocado oil"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1 teaspoon honey"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1 teaspoon ground cumin"
"https://fitfoodiefinds.com/fiesta-tuna-salad","1/2 teaspoon garlic powder"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","10 oz Ground Turkey"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","¾ cup Brown Rice"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","3 cloves Garlic"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","2 Scallions"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","1 Zucchini"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","1 1-Inch Piece Ginger"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","1 Tbsp Sambal Oelek"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","1 tsp Black & White Sesame Seeds"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","¼ cup Hoisin Sauce"
"https://www.blueapron.com/recipes/spicy-hoisin-turkey-meatballs-with-sauteed-zucchini-brown-rice","¼ cup Panko Breadcrumbs"
"https://www.skinnytaste.com/blt-lettuce-wraps","4 slices center cut bacon, cooked and chopped"
"https://www.skinnytaste.com/blt-lettuce-wraps","1 medium tomato, diced"
"https://www.skinnytaste.com/blt-lettuce-wraps","1 tbsp light mayonnaise, or whole30 approved mayo"
"https://www.skinnytaste.com/blt-lettuce-wraps","3 large iceberg lettuce leaves"
"https://www.skinnytaste.com/blt-lettuce-wraps","fresh cracked pepper"
"https://www.skinnytaste.com/blt-lettuce-wraps","1 ounce avocado optional, add 1 point"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","1½ cups jasmine rice (optional)"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","1¼ pounds boneless pork strips"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","1½ teaspoons Chinese five-spice powder"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","1 yellow onion"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","3 ounces button mushrooms"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","1 head green cabbage"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","2 red bell peppers"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","Peeled fresh garlic"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","Fresh ginger"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","2 scallions"
"https://sunbasket.com/recipe/chinese-five-spice-pork-stir-fry-with-cabbage-and-red-peppers","Sun Basket stir-fry seasoning (coconut aminos - sesame oil - fish sauce - coconut vinegar)"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","For the Crepes:"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","1 cup all purpose flour"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","1 1/2 cups milk"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","4 eggs, beaten"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","Kosher salt"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","4 tablespoons butter"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","For the Herb and Goat Cheese Scrambled Eggs:"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","2 tablespoons butter"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","2 teaspoons milk"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","2 tablespoons chopped assorted herbs"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","6 eggs, beaten"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","1/4 cup goat cheese"
"https://www.seriouseats.com/recipes/2013/08/sunday-brunch-crepes-with-herb-and-goat-cheese-scrambled-eggs.html","Kosher salt and cracked black pepper"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1 lb 93% lean ground turkey"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1/3 cup seasoned breadcrumbs, Can substitute gluten-free breadcrumbs"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","3 tbsp grated pecorino romano cheese"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1 large egg"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1 clove crushed garlic"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","2 tsp tomato paste"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1 tbsp fresh minced parsley"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1/2 teaspoon kosher salt"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1/3 cup Delallo Pomodoro Fresco Marinara"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","1 oz 1/4 cup shredded mozzarella cheese"
"https://www.skinnytaste.com/giant-turkey-meatball-parmesan","grated parmesan, optional for topping"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 tablespoon avocado oil"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 medium yellow onion, diced"
"https://lexiscleankitchen.com/easy-black-bean-soup","2 carrots, peeled and diced"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 celery stalk, diced"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 jalapeño, fine dice with seeds (optional)"
"https://lexiscleankitchen.com/easy-black-bean-soup","6 cloves garlic, minced"
"https://lexiscleankitchen.com/easy-black-bean-soup","2 teaspoons salt"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 or 2 teaspoons chipotle powder (choose your heat level, or omit. We use 2)"
"https://lexiscleankitchen.com/easy-black-bean-soup","2 teaspoons cumin"
"https://lexiscleankitchen.com/easy-black-bean-soup","2 teaspoons oregano"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 teaspoon smoked paprika"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 teaspoon coriander"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 teaspoon ground black pepper"
"https://lexiscleankitchen.com/easy-black-bean-soup","2 tablespoons lime juice"
"https://lexiscleankitchen.com/easy-black-bean-soup","1 quart (4 cups) vegetable stock"
"https://lexiscleankitchen.com/easy-black-bean-soup","3-14.5 ounce cans black beans, drained and rinse"
"https://lexiscleankitchen.com/easy-black-bean-soup","for garnish: cilantro sprigs, cotija cheese (optional: leave out for vegan) and avocado"
"https://www.jocooks.com/recipes/korean-style-pork-chops","4 pork chops"
